ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20-2.5D4 2.0m 1590,Doored Multideck 2.0m 1590,,"Australia,New Zealand",124621,Approved,M1,2.06064,9.12024,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.4259259259259265,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1590.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1DC4  2.0m 3750,Doored Multideck 2.0m 3750,,"Australia,New Zealand",124628,Approved,M1,4.86,21.51,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1QC4  2.0m 3750,Doored Multideck 2.0m 3750,,"Australia,New Zealand",124628,Approved,M1,4.86,21.51,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1DC3  2.0m 3750,Doored Multideck 2.0m 3750,,"Australia,New Zealand",124628,Approved,M1,4.86,21.51,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1QC3  2.0m 3750,Doored Multideck 2.0m 3750,,"Australia,New Zealand",124628,Approved,M1,4.86,21.51,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20-6D4  2.0m 3750,Doored Multideck 2.0m 3750,,"Australia,New Zealand",124628,Approved,M1,4.86,21.51,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1DC4 2.0m 1955,Doored Multideck 2.0m 1955,,"Australia,New Zealand",124629,Approved,M1,2.53368,11.21388,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1955.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1QC4 2.0m 1955,Doored Multideck 2.0m 1955,,"Australia,New Zealand",124629,Approved,M1,2.53368,11.21388,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1955.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1DC3 2.0m 1955,Doored Multideck 2.0m 1955,,"Australia,New Zealand",124629,Approved,M1,2.53368,11.21388,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1955.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20S1QC3 2.0m 1955,Doored Multideck 2.0m 1955,,"Australia,New Zealand",124629,Approved,M1,2.53368,11.21388,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1955.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,KM20-CD4 2.0m 1955,Doored Multideck 2.0m 1955,,"Australia,New Zealand",124629,Approved,M1,2.53368,11.21388,RS2 - Unlit shelves (MEPS),2024-12-12,,Class 3,Available,http://www.hussmann.com/,,Remote,4.425925925925926,N/A,N/A,1338.0,N/A,N/A,N/A,N/A,N/A,1955.0,N/A,2200.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-2M1 1.3m 1224,Deli 1.3m 1224,,"Australia,New Zealand",124635,Approved,M1,0.605,4.085,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-2M1-1 1.3m 1224,Deli 1.3m 1224,,"Australia,New Zealand",124635,Approved,M1,0.605,4.085,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-2F1-1 1.3m 1224,Deli 1.3m 1224,,"Australia,New Zealand",124635,Approved,M1,0.605,4.085,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-2DE1-1 1.3m 1224,Deli 1.3m 1224,,"Australia,New Zealand",124635,Approved,M1,0.605,4.085,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-2DE2-1 1.3m 1224,Deli 1.3m 1224,,"Australia,New Zealand",124635,Approved,M1,0.605,4.085,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-3M1 1.3m 1836,Deli 1.3m 1836,,"Australia,New Zealand",124636,Approved,M1,0.9075,6.1275,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-nM1-1 1.3m 1836,Deli 1.3m 1836,,"Australia,New Zealand",124636,Approved,M1,0.9075,6.1275,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-3F1-1 1.3m 1836,Deli 1.3m 1836,,"Australia,New Zealand",124636,Approved,M1,0.9075,6.1275,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-3DE1-1 1.3m 1836,Deli 1.3m 1836,,"Australia,New Zealand",124636,Approved,M1,0.9075,6.1275,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-3DE2-1 1.3m 1836,Deli 1.3m 1836,,"Australia,New Zealand",124636,Approved,M1,0.9075,6.1275,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-6M1 1.3m 3672,Deli 1.3m 3672,,"Australia,New Zealand",124637,Approved,M1,1.815,12.255,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-6M1-1 1.3m 3672,Deli 1.3m 3672,,"Australia,New Zealand",124637,Approved,M1,1.815,12.255,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-6F1-1 1.3m 3672,Deli 1.3m 3672,,"Australia,New Zealand",124637,Approved,M1,1.815,12.255,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-6DE1-1 1.3m 3672,Deli 1.3m 3672,,"Australia,New Zealand",124637,Approved,M1,1.815,12.255,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DD13-6DE2-1 1.3m 3672,Deli 1.3m 3672,,"Australia,New Zealand",124637,Approved,M1,1.815,12.255,RS6 - Fan coil (MEPS),2024-12-12,,Class 9,Available,http://www.hussmann.com/,,Remote,6.75206611570248,N/A,N/A,1097.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-2F-1 1.3m 1224,Cold Plate 1.3m 1224,,"Australia,New Zealand",124638,Approved,M1,0.4735,3.515,RS6 - Gravity coil (MEPS),2024-12-12,,Class 8,Available,http://www.hussmann.com/,,Remote,7.423442449841605,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-2M-1 1.3m 1224,Cold Plate 1.3m 1224,,"Australia,New Zealand",124638,Approved,M1,0.4735,3.515,RS6 - Gravity coil (MEPS),2024-12-12,,Class 8,Available,http://www.hussmann.com/,,Remote,7.423442449841605,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,1224.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-3F-1 1.3m 1836,Cold Plate 1.3m 1836,,"Australia,New Zealand",124641,Approved,M1,0.71025,5.2725,RS6 - Gravity coil (MEPS),2024-12-12,,,Available,http://www.hussmann.com/,,Remote,7.4234424498416045,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-3M-1 1.3m 1836,Cold Plate 1.3m 1836,,"Australia,New Zealand",124641,Approved,M1,0.71025,5.2725,RS6 - Gravity coil (MEPS),2024-12-12,,,Available,http://www.hussmann.com/,,Remote,7.4234424498416045,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,1836.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-6F-1 1.3m 3672,Cold Plate 1.3m 3672,,"Australia,New Zealand",124642,Approved,M1,1.4205,10.545,RS6 - Gravity coil (MEPS),2024-12-12,,,Available,http://www.hussmann.com/,,Remote,7.4234424498416045,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3M1,China,Yes,DC13-6M-1 1.3m 3672,Cold Plate 1.3m 3672,,"Australia,New Zealand",124642,Approved,M1,1.4205,10.545,RS6 - Gravity coil (MEPS),2024-12-12,,,Available,http://www.hussmann.com/,,Remote,7.4234424498416045,N/A,N/A,1090.0,N/A,N/A,N/A,N/A,N/A,3672.0,N/A,1320.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Arneg,3M1,South Korea,Yes,LISBONA K SV500 1875/CE,,,"Australia,New Zealand",124725,Approved,M1,2.03,16.74,RS3 - Lit shelves (MEPS),2024-10-31,,Class 6,Available,http://www.arneg.com.au/,,Remote,8.246305418719212,N/A,N/A,970.0,N/A,N/A,N/A,N/A,N/A,1875.0,N/A,1500.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Arneg,3M1,South Korea,Yes,LISBONA K SV500 3750,,,"Australia,New Zealand",124728,Approved,M1,4.05,33.69,RS3 - Lit shelves (MEPS),2024-10-31,,Class 6,Available,http://www.arneg.com.au/,,Remote,8.318518518518518,N/A,N/A,970.0,N/A,N/A,N/A,N/A,N/A,3750.0,N/A,1500.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,HUSSMANN ICE,3M1,"China,New Zealand",No,SMD1400,SMD1400,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",124817,Approved,N/A,2.913,41.524,RS3 - Lit shelves (MEPS),2024-11-26,,Class 6,Available,,http://www.mcalpinehussmann.com.au,-,14.2547202197048,N/A,N/A,835.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1400.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,HUSSMANN ICE,3M1,"China,New Zealand",No,SMD1600,SMD1400,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",124817,Approved,N/A,2.913,41.524,RS3 - Lit shelves (MEPS),2024-11-26,,Class 6,Available,,http://www.mcalpinehussmann.com.au,-,14.2547202197048,N/A,N/A,835.0,N/A,N/A,N/A,N/A,N/A,2500.0,N/A,1400.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,KG20-2Z 1570,2-Door Freezer,,"Australia,New Zealand",124472,Approved,L1,1.731,25.053,RS16 - Glass door (MEPS),2024-11-15,,Class 22,Available,http://www.hussmann.com/,,Remote,14.473136915077989,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,1570.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,2-Door Freezer,2-Door Freezer,,"Australia,New Zealand",124472,Approved,L1,1.731,25.053,RS16 - Glass door (MEPS),2024-11-15,,Class 22,Available,http://www.hussmann.com/,,Remote,14.473136915077989,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,1570.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,4-Door Freezer,4-Door Freezer,,"Australia,New Zealand",124478,Approved,L1,3.461,50.107,RS16 - Glass door (MEPS),2024-11-19,,Class 22,Available,http://www.hussmann.com/,,Remote,14.477607627853223,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,3124.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,KG20N1FFL-4 3124,4-Door Freezer,,"Australia,New Zealand",124478,Approved,L1,3.461,50.107,RS16 - Glass door (MEPS),2024-11-19,,Class 22,Available,http://www.hussmann.com/,,Remote,14.477607627853223,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,3124.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,KG20S1FZE-5 3900,5-Door Freezer,,"Australia,New Zealand",124493,Approved,L1,4.32667,62.6333,RS16 - Glass door (MEPS),2024-11-27,,Class 22,Available,http://www.hussmann.com/,,Remote,14.476098246457436,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,3900.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hussmann,3L1,China,Yes,5-Door Freezer,5-Door Freezer,,"Australia,New Zealand",124493,Approved,L1,4.32667,62.6333,RS16 - Glass door (MEPS),2024-11-27,,Class 22,Available,http://www.hussmann.com/,,Remote,14.476098246457436,N/A,N/A,986.0,N/A,N/A,N/A,N/A,N/A,3900.0,N/A,2050.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,De Rigo,N/A,Italy,N/A,Clio 3P,,ISO 23953,Australia,124474,Approved,L1,3.04,N/A,N/A,2024-11-19,,,Available,http://www.derigorefrigeration.com/it/,https://www.coolphaserefrigeration.com.au/,N/A,N/A,2343.0,3,970.0,Integral Freezer Vertical,29.86,Refrigerated Display Cabinet (RDC),4.0,50.0469294717082,N/A,0.0,2065.0,IVF4,8
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,De Rigo,N/A,Italy,N/A,ONYX 1250 OPEN FN,,ISO 23953,Australia,124477,Approved,M1,1.78,N/A,N/A,2024-11-19,,,Available,http://www.derigorefrigeration.com/it/,https://www.coolphaserefrigeration.com.au/,N/A,N/A,1310.0,3,700.0,Integral Refrigerated Vertical Cabinets,31.17,Refrigerated Display Cabinet (RDC),1.0,123.211321053048,N/A,0.0,2000.0,IVC2,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Carter Retail Equipment Ltd,3M1,United Kingdom,Yes,EHA6S00A83-AFFF,,AS 1731.14 Ament 2 dated 9 July 2012,Australia,125020,Approved,M1,3.59,37.82,VC2 (MEPS),2024-11-19,,Class 28,Available,http://www.cre-ltd.co.uk/,http://www.cre-ltd.co.uk,Self-contained,10.534818941504179,N/A,N/A,780.0,N/A,N/A,N/A,N/A,N/A,2560.0,N/A,2040.0,N/A,N/A
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD575K,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD515K,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD511K,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD511,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD521LV,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD601LV,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD510,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD500,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD650,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD600A,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD550A,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD500A,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,BD650,SD575K,EN 16901,"Australia,Fiji,New Zealand",125028,Approved,C1,0.0,N/A,N/A,2024-11-25,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1685.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,4.334,Small Ice Cream Freezer Cabinet,2.0,95.2675169986015,N/A,393.9,850.0,ICFS,5
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Hiron,N/A,China,N/A,SD431LV,SD400,EN 16901,"Australia,Fiji,New Zealand",125031,Approved,C1,0.0,N/A,N/A,2024-11-21,,,Available,http://www.exquisiteaust.com.au/,,N/A,N/A,1240.0,4,695.0,Integral Freezer Horizontal with Lid. Small Ice-cream freezer.,2.707,Small Ice Cream Freezer Cabinet,2.0,78.6781842333421,N/A,271.6,850.0,ICFS,5
